date,product,feature,region,team,role,usage,sentiment,support_tickets,anomaly_flag,missing_data_flag,time_lag_flag,conflicting_signal_flag,subtle_pattern_flag
2025-08-12,Dynamics 365,Copilot Chat,LATAM,PM,CVP,102,0.57,3,0,0,1,0,0
2025-08-12,Dynamics 365,Auto Insights,North America,Engineering,Director,109,0.74,10,0,1,0,0,0
2025-08-12,Dynamics 365,Auto Insights,Europe,PM,PM,96,0.54,3,0,0,0,0,0
2025-08-12,Dynamics 365,Auto Insights,Asia,Engineering,Director,92,0.8,6,1,0,0,0,0
2025-08-12,Dynamics 365,Auto Insights,LATAM,PM,CVP,87,0.77,4,0,0,0,0,0
2025-08-12,Dynamics 365,Predictive Alerts,North America,PM,CVP,92,1.13,2,1,0,0,0,0
2025-08-12,Dynamics 365,Predictive Alerts,Europe,Support,Director,92,0.67,1,0,0,0,0,0
2025-08-12,Dynamics 365,Predictive Alerts,Asia,Engineering,PM,97,1.04,3,0,0,0,0,0
2025-08-12,Dynamics 365,Predictive Alerts,LATAM,Engineering,Director,99,0.65,4,0,0,0,0,0
2025-08-12,Dynamics 365,Workflow Automation,North America,Sales,Director,113,0.37,7,0,0,0,0,0
2025-08-12,Dynamics 365,Workflow Automation,Europe,Support,PM,104,0.54,3,0,0,0,0,0
2025-08-12,Dynamics 365,Workflow Automation,Asia,PM,PM,99,0.64,3,0,0,0,0,0
2025-08-12,Dynamics 365,Workflow Automation,LATAM,PM,CVP,94,0.61,5,0,0,0,0,0
2025-08-11,Azure AI,Copilot Chat,North America,Sales,CVP,111,0.84,3,0,0,0,0,0
2025-08-11,Azure AI,Copilot Chat,Europe,Engineering,PM,99,0.66,5,0,0,0,0,0
2025-08-11,Azure AI,Copilot Chat,Asia,Engineering,Director,90,0.35,5,0,0,0,0,0
2025-08-11,Azure AI,Copilot Chat,LATAM,Engineering,Director,88,0.93,2,0,0,0,0,0
2025-08-11,Azure AI,Auto Insights,North America,Sales,PM,101,0.67,5,0,0,1,0,0
2025-08-11,Azure AI,Auto Insights,Europe,Support,CVP,119,0.55,6,0,0,0,0,0
2025-08-11,Azure AI,Auto Insights,Asia,Sales,PM,90,0.6,3,0,0,0,0,0
2025-08-11,Azure AI,Auto Insights,LATAM,PM,GPM,82,0.84,6,0,0,0,0,0
2025-08-11,Azure AI,Predictive Alerts,North America,Sales,GPM,104,0.99,7,0,0,1,0,0
2025-08-11,Azure AI,Predictive Alerts,Europe,PM,Director,88,0.37,4,0,0,0,0,0
2025-08-11,Azure AI,Predictive Alerts,Asia,Support,Director,85,0.71,5,0,0,0,0,0
2025-08-11,Azure AI,Predictive Alerts,LATAM,Sales,GPM,104,0.71,2,0,0,0,0,0
2025-08-11,Azure AI,Workflow Automation,North America,Engineering,GPM,104,0.88,9,0,0,1,0,0
2025-08-11,Azure AI,Workflow Automation,Europe,Sales,Director,95,1.05,4,0,0,0,0,0
2025-08-11,Azure AI,Workflow Automation,Asia,Sales,Director,86,0.44,6,0,0,1,0,0
2025-08-11,Azure AI,Workflow Automation,LATAM,Sales,PM,97,0.75,11,0,0,0,0,1
2025-08-11,Power Platform,Copilot Chat,North America,Support,Director,110,0.77,4,0,1,0,0,0
2025-08-11,Power Platform,Copilot Chat,Europe,PM,CVP,105,0.93,6,0,0,0,0,0
2025-08-11,Power Platform,Copilot Chat,Asia,PM,CVP,98,0.49,4,0,0,0,0,0
2025-08-11,Power Platform,Copilot Chat,LATAM,Engineering,GPM,100,0.92,3,0,0,0,0,0
2025-08-11,Power Platform,Auto Insights,North America,Support,PM,89,0.9,1,0,0,0,0,0
2025-08-11,Power Platform,Auto Insights,Europe,Sales,Director,100,0.76,5,0,0,1,0,0
2025-08-11,Power Platform,Auto Insights,Asia,Sales,Director,113,0.55,3,0,0,0,0,0
2025-08-11,Power Platform,Auto Insights,LATAM,Sales,Director,99,0.73,3,0,0,0,0,0
2025-08-11,Power Platform,Predictive Alerts,North America,Sales,GPM,81,0.86,10,0,0,0,0,0
2025-08-11,Power Platform,Predictive Alerts,Europe,Support,Director,113,0.88,2,0,0,0,0,0
2025-08-11,Power Platform,Predictive Alerts,Asia,PM,CVP,100,0.96,1,0,0,0,0,0
2025-08-11,Power Platform,Predictive Alerts,LATAM,Support,GPM,120,1.27,7,0,0,0,0,0
2025-08-11,Power Platform,Workflow Automation,North America,Sales,Director,112,0.78,4,0,0,0,0,0
2025-08-11,Power Platform,Workflow Automation,Europe,Support,CVP,111,0.79,4,0,0,0,0,0
2025-08-11,Power Platform,Workflow Automation,Asia,PM,Director,96,0.59,9,0,0,0,0,0
2025-08-11,Power Platform,Workflow Automation,LATAM,Sales,Director,108,0.59,5,0,0,0,0,0
2025-08-11,Dynamics 365,Copilot Chat,North America,Sales,Director,104,0.68,3,0,0,0,0,0
2025-08-11,Dynamics 365,Copilot Chat,Europe,Engineering,GPM,104,0.43,3,0,0,0,0,0
2025-08-11,Dynamics 365,Copilot Chat,Asia,PM,PM,114,0.41,2,0,0,0,0,0
2025-08-11,Dynamics 365,Copilot Chat,LATAM,Sales,GPM,99,0.52,4,0,0,0,0,0
2025-08-11,Dynamics 365,Auto Insights,North America,Sales,Director,96,0.36,4,0,0,1,0,0
2025-08-11,Dynamics 365,Auto Insights,Europe,Engineering,CVP,109,0.63,10,0,0,0,0,0
2025-08-11,Dynamics 365,Auto Insights,Asia,Sales,GPM,105,0.37,6,0,0,0,0,0
2025-08-11,Dynamics 365,Auto Insights,LATAM,Support,GPM,104,0.84,4,0,0,0,0,0
2025-08-11,Dynamics 365,Predictive Alerts,North America,Support,GPM,109,0.95,8,1,0,1,0,0
2025-08-11,Dynamics 365,Predictive Alerts,Europe,Sales,CVP,101,0.79,4,0,0,1,0,0
2025-08-11,Dynamics 365,Predictive Alerts,Asia,Engineering,CVP,115,0.97,5,0,0,0,0,0
2025-08-11,Dynamics 365,Predictive Alerts,LATAM,Sales,CVP,115,0.52,7,0,0,0,0,0
2025-08-11,Dynamics 365,Workflow Automation,North America,Sales,PM,109,0.44,7,0,0,1,0,0
2025-08-11,Dynamics 365,Workflow Automation,Europe,Support,PM,93,0.48,2,0,0,0,0,0
2025-08-11,Dynamics 365,Workflow Automation,Asia,Engineering,GPM,91,0.78,3,0,0,0,0,0
2025-08-11,Dynamics 365,Workflow Automation,LATAM,Support,GPM,99,0.81,3,0,0,0,0,0
2025-08-10,Azure AI,Copilot Chat,North America,Engineering,CVP,119,0.65,5,0,0,0,0,0
2025-08-10,Azure AI,Copilot Chat,Europe,Support,CVP,91,0.63,7,0,0,0,0,0
2025-08-10,Azure AI,Copilot Chat,Asia,Engineering,PM,103,0.62,4,0,0,0,0,0
2025-08-10,Azure AI,Copilot Chat,LATAM,Engineering,Director,102,0.87,4,0,0,0,0,0
2025-08-10,Azure AI,Auto Insights,North America,PM,GPM,105,0.65,8,0,0,0,0,0
2025-08-10,Azure AI,Auto Insights,Europe,Sales,Director,95,0.72,5,0,0,0,0,0
2025-08-10,Azure AI,Auto Insights,Asia,Sales,CVP,96,0.77,9,1,0,0,0,0
2025-08-10,Azure AI,Auto Insights,LATAM,PM,Director,84,0.45,12,0,0,0,0,0
2025-08-10,Azure AI,Predictive Alerts,North America,Engineering,CVP,114,0.87,5,0,0,0,0,0
2025-08-10,Azure AI,Predictive Alerts,Europe,Engineering,Director,106,0.64,5,0,0,0,0,0
2025-08-10,Azure AI,Predictive Alerts,Asia,Sales,PM,109,0.76,6,0,0,0,0,0
2025-08-10,Azure AI,Predictive Alerts,LATAM,Engineering,GPM,111,0.88,4,0,0,0,0,0
2025-08-10,Azure AI,Workflow Automation,North America,Support,Director,100,0.74,1,0,0,0,0,0
2025-08-10,Azure AI,Workflow Automation,Europe,Support,CVP,113,0.65,2,0,0,0,0,0
2025-08-10,Azure AI,Workflow Automation,Asia,PM,CVP,96,0.8,3,0,0,0,0,0
2025-08-10,Azure AI,Workflow Automation,LATAM,Support,CVP,101,0.59,5,0,0,0,0,0
2025-08-10,Power Platform,Copilot Chat,North America,Engineering,CVP,94,0.93,4,0,0,1,0,0
2025-08-10,Power Platform,Copilot Chat,Europe,Sales,Director,87,0.38,3,0,0,0,0,0
2025-08-10,Power Platform,Copilot Chat,Asia,Engineering,Director,114,0.64,4,1,0,0,0,0
2025-08-10,Power Platform,Copilot Chat,LATAM,Engineering,PM,101,0.97,5,0,0,0,0,0
2025-08-10,Power Platform,Auto Insights,North America,Engineering,Director,97,0.58,5,0,0,0,0,0
2025-08-10,Power Platform,Auto Insights,Europe,Engineering,GPM,93,0.28,10,0,0,0,0,0
2025-08-10,Power Platform,Auto Insights,Asia,PM,GPM,104,0.8,7,0,0,0,0,0
2025-08-10,Power Platform,Auto Insights,LATAM,PM,Director,111,0.61,6,0,0,0,0,0
2025-08-10,Power Platform,Predictive Alerts,North America,Sales,CVP,101,0.55,6,0,0,0,0,0
2025-08-10,Power Platform,Predictive Alerts,Europe,PM,CVP,98,0.4,4,0,0,0,0,0
2025-08-10,Power Platform,Predictive Alerts,Asia,PM,GPM,109,0.71,8,0,0,0,0,0
2025-08-10,Power Platform,Predictive Alerts,LATAM,Sales,CVP,102,0.73,4,0,0,0,0,0
2025-08-10,Power Platform,Workflow Automation,North America,Engineering,GPM,97,0.87,4,0,0,0,0,0
2025-08-10,Power Platform,Workflow Automation,Europe,Sales,CVP,99,0.85,7,0,0,0,0,0
2025-08-10,Power Platform,Workflow Automation,Asia,Sales,PM,101,0.7,2,0,0,0,0,0
2025-08-10,Power Platform,Workflow Automation,LATAM,PM,GPM,99,0.68,1,0,0,0,0,0
2025-08-10,Dynamics 365,Copilot Chat,North America,Support,PM,103,0.75,8,0,0,0,0,0
2025-08-10,Dynamics 365,Copilot Chat,Europe,Engineering,GPM,98,0.63,4,0,0,0,0,0
2025-08-10,Dynamics 365,Copilot Chat,Asia,Support,Director,108,0.64,3,0,0,0,0,0
2025-08-10,Dynamics 365,Copilot Chat,LATAM,PM,CVP,102,0.65,10,0,0,0,0,0
2025-08-10,Dynamics 365,Auto Insights,North America,Engineering,Director,98,1.05,4,0,0,0,0,0
2025-08-10,Dynamics 365,Auto Insights,Europe,Sales,Director,106,0.4,8,0,0,0,0,0
2025-08-10,Dynamics 365,Auto Insights,Asia,Sales,CVP,92,0.84,2,0,0,0,0,0
2025-08-10,Dynamics 365,Auto Insights,LATAM,Engineering,Director,102,0.95,3,0,0,0,0,0
2025-08-10,Dynamics 365,Predictive Alerts,North America,Support,CVP,99,0.71,5,0,0,0,0,0
2025-08-10,Dynamics 365,Predictive Alerts,Europe,PM,Director,94,0.94,4,0,0,0,0,0
2025-08-10,Dynamics 365,Predictive Alerts,Asia,Engineering,GPM,97,0.65,2,0,0,0,0,0
2025-08-10,Dynamics 365,Predictive Alerts,LATAM,Support,PM,88,0.91,6,0,0,0,0,0
2025-08-10,Dynamics 365,Workflow Automation,North America,PM,Director,92,0.66,2,0,0,1,0,0
2025-08-10,Dynamics 365,Workflow Automation,Europe,Engineering,GPM,119,0.64,4,0,0,0,0,0
2025-08-10,Dynamics 365,Workflow Automation,Asia,Support,GPM,105,0.52,3,0,0,0,0,0
2025-08-10,Dynamics 365,Workflow Automation,LATAM,Sales,CVP,104,0.64,6,0,0,0,0,0
2025-08-09,Azure AI,Copilot Chat,North America,PM,CVP,102,1.05,4,0,0,0,0,0
2025-08-09,Azure AI,Copilot Chat,Europe,Sales,GPM,115,0.36,3,0,0,0,0,0
2025-08-09,Azure AI,Copilot Chat,Asia,Sales,GPM,104,0.62,4,0,0,0,0,0
2025-08-09,Azure AI,Copilot Chat,LATAM,PM,CVP,93,0.88,10,0,0,0,0,0
2025-08-09,Azure AI,Auto Insights,North America,Support,GPM,100,0.82,5,0,0,0,0,0
2025-08-09,Azure AI,Auto Insights,Europe,PM,Director,90,0.41,4,1,0,0,0,0
2025-08-09,Azure AI,Auto Insights,Asia,Sales,PM,94,0.8,1,0,0,0,0,0
2025-08-09,Azure AI,Auto Insights,LATAM,Support,PM,91,0.58,3,0,0,0,0,0
2025-08-09,Azure AI,Predictive Alerts,North America,Sales,GPM,116,1.13,6,0,0,1,0,0
2025-08-09,Azure AI,Predictive Alerts,Europe,PM,CVP,101,0.83,4,0,0,0,0,0
2025-08-09,Azure AI,Predictive Alerts,Asia,Sales,CVP,125,0.91,5,0,0,0,0,0
2025-08-09,Azure AI,Predictive Alerts,LATAM,Sales,CVP,98,0.61,6,0,0,0,0,0
2025-08-09,Azure AI,Workflow Automation,North America,Sales,CVP,90,0.83,9,0,0,0,0,0
2025-08-09,Azure AI,Workflow Automation,Europe,PM,PM,83,0.74,7,1,0,0,0,0
2025-08-09,Azure AI,Workflow Automation,Asia,Engineering,GPM,117,1.03,11,0,0,1,0,1
2025-08-09,Azure AI,Workflow Automation,LATAM,Support,PM,99,0.75,6,1,0,0,0,0
2025-08-09,Power Platform,Copilot Chat,North America,Support,GPM,111,0.85,5,0,0,0,0,0
2025-08-09,Power Platform,Copilot Chat,Europe,Support,GPM,102,0.54,3,0,0,0,0,0
2025-08-09,Power Platform,Copilot Chat,Asia,Sales,CVP,97,0.63,3,0,0,1,0,0
2025-08-09,Power Platform,Copilot Chat,LATAM,Engineering,PM,96,0.93,5,0,0,0,0,0
2025-08-09,Power Platform,Auto Insights,North America,Support,Director,99,0.45,4,0,0,0,0,0
2025-08-09,Power Platform,Auto Insights,Europe,Engineering,CVP,95,0.62,7,0,0,0,0,0
2025-08-09,Power Platform,Auto Insights,Asia,PM,CVP,117,0.93,5,0,0,0,0,0
2025-08-09,Power Platform,Auto Insights,LATAM,Engineering,GPM,93,0.6,7,0,0,0,0,0
2025-08-09,Power Platform,Predictive Alerts,North America,Support,PM,95,0.84,5,0,0,0,0,0
2025-08-09,Power Platform,Predictive Alerts,Europe,Sales,Director,107,0.51,2,0,0,0,0,0
2025-08-09,Power Platform,Predictive Alerts,Asia,Support,PM,88,0.5,5,0,1,0,0,0
2025-08-09,Power Platform,Predictive Alerts,LATAM,Sales,PM,90,1.16,4,0,0,0,0,0
2025-08-09,Power Platform,Workflow Automation,North America,PM,GPM,111,0.75,5,0,0,0,0,0
2025-08-09,Power Platform,Workflow Automation,Europe,Support,CVP,101,0.86,6,0,0,0,0,0
2025-08-09,Power Platform,Workflow Automation,Asia,PM,GPM,106,0.75,4,0,0,1,0,0
2025-08-09,Power Platform,Workflow Automation,LATAM,PM,GPM,106,0.43,7,0,0,0,0,0
2025-08-09,Dynamics 365,Copilot Chat,North America,Engineering,Director,99,0.67,2,1,0,0,0,0
2025-08-09,Dynamics 365,Copilot Chat,Europe,Support,GPM,101,0.59,7,0,0,0,0,0
2025-08-09,Dynamics 365,Copilot Chat,Asia,Support,Director,104,0.39,4,0,0,0,0,0
2025-08-09,Dynamics 365,Copilot Chat,LATAM,Support,Director,110,1.05,2,0,0,1,0,0
2025-08-09,Dynamics 365,Auto Insights,North America,Engineering,GPM,116,0.83,4,0,0,0,0,0
2025-08-09,Dynamics 365,Auto Insights,Europe,Sales,PM,102,0.58,4,0,0,1,0,0
2025-08-09,Dynamics 365,Auto Insights,Asia,Support,GPM,97,0.5,3,0,0,0,0,0
2025-08-09,Dynamics 365,Auto Insights,LATAM,PM,GPM,106,0.73,2,0,0,0,0,0
2025-08-09,Dynamics 365,Predictive Alerts,North America,PM,Director,103,0.53,9,0,0,1,0,0
2025-08-09,Dynamics 365,Predictive Alerts,Europe,PM,CVP,98,0.56,8,0,0,1,0,0
2025-08-09,Dynamics 365,Predictive Alerts,Asia,Sales,GPM,105,0.71,6,0,0,0,0,0
2025-08-09,Dynamics 365,Predictive Alerts,LATAM,Support,CVP,110,0.62,1,0,0,0,0,0
2025-08-09,Dynamics 365,Workflow Automation,North America,Sales,CVP,107,0.74,3,0,0,0,0,0
2025-08-09,Dynamics 365,Workflow Automation,Europe,Engineering,PM,110,0.69,2,0,0,0,0,0
2025-08-09,Dynamics 365,Workflow Automation,Asia,Sales,Director,110,0.86,2,0,0,0,0,0
2025-08-09,Dynamics 365,Workflow Automation,LATAM,Support,CVP,86,0.73,4,0,0,0,0,0
2025-08-08,Azure AI,Copilot Chat,North America,Sales,Director,106,0.32,2,0,0,0,0,0
2025-08-08,Azure AI,Copilot Chat,Europe,Engineering,PM,101,0.69,3,0,0,0,0,0
2025-08-08,Azure AI,Copilot Chat,Asia,Sales,Director,96,0.56,3,0,0,0,0,0
2025-08-08,Azure AI,Copilot Chat,LATAM,Engineering,CVP,91,0.67,7,0,0,0,0,0
2025-08-08,Azure AI,Auto Insights,North America,PM,CVP,117,1.0,2,0,0,0,0,0
2025-08-08,Azure AI,Auto Insights,Europe,PM,CVP,94,0.67,5,0,0,0,0,0
2025-08-08,Azure AI,Auto Insights,Asia,Support,Director,80,0.79,4,0,0,1,0,0
2025-08-08,Azure AI,Auto Insights,LATAM,Support,Director,104,0.47,3,0,0,0,0,0
2025-08-08,Azure AI,Predictive Alerts,North America,PM,CVP,104,0.54,6,0,0,0,0,0
2025-08-08,Azure AI,Predictive Alerts,Europe,Support,PM,87,0.46,5,0,0,0,0,0
2025-08-08,Azure AI,Predictive Alerts,Asia,Engineering,PM,92,0.73,6,0,0,0,0,0
2025-08-08,Azure AI,Predictive Alerts,LATAM,Sales,PM,102,0.59,4,0,0,0,0,0
2025-08-08,Azure AI,Workflow Automation,North America,Engineering,GPM,87,0.88,7,0,0,0,0,0
2025-08-08,Azure AI,Workflow Automation,Europe,Sales,CVP,88,0.73,4,0,0,0,0,0
2025-08-08,Azure AI,Workflow Automation,Asia,Engineering,CVP,102,0.54,5,0,0,0,0,0
2025-08-08,Azure AI,Workflow Automation,LATAM,PM,GPM,116,0.72,1,0,0,0,0,0
2025-08-08,Power Platform,Copilot Chat,North America,Support,GPM,94,0.55,4,0,0,0,0,0
2025-08-08,Power Platform,Copilot Chat,Europe,Support,PM,93,0.83,3,0,0,0,0,0
2025-08-08,Power Platform,Copilot Chat,Asia,Support,Director,91,0.63,6,0,0,0,0,0
2025-08-08,Power Platform,Copilot Chat,LATAM,Engineering,Director,118,0.61,1,0,0,0,0,0
2025-08-08,Power Platform,Auto Insights,North America,PM,PM,95,0.68,3,0,0,0,0,0
2025-08-08,Power Platform,Auto Insights,Europe,Sales,Director,113,0.65,3,0,0,0,0,0
2025-08-08,Power Platform,Auto Insights,Asia,PM,CVP,100,0.45,5,0,0,0,0,0
2025-08-08,Power Platform,Auto Insights,LATAM,Engineering,PM,93,0.47,6,0,0,0,0,0
2025-08-08,Power Platform,Predictive Alerts,North America,Engineering,GPM,112,0.63,8,0,0,0,0,0
2025-08-08,Power Platform,Predictive Alerts,Europe,Sales,PM,97,0.78,2,0,0,0,0,0
2025-08-08,Power Platform,Predictive Alerts,Asia,PM,GPM,116,0.67,3,0,0,1,0,0
2025-08-08,Power Platform,Predictive Alerts,LATAM,Sales,PM,91,0.4,9,0,0,0,0,0
2025-08-08,Power Platform,Workflow Automation,North America,Engineering,Director,113,0.78,7,0,0,0,0,0
2025-08-08,Power Platform,Workflow Automation,Europe,Engineering,CVP,96,0.63,10,1,0,0,0,0
2025-08-08,Power Platform,Workflow Automation,Asia,PM,CVP,96,0.63,2,0,0,0,0,0
2025-08-08,Power Platform,Workflow Automation,LATAM,Engineering,GPM,93,0.57,5,0,0,0,0,0
2025-08-08,Dynamics 365,Copilot Chat,North America,Sales,PM,92,0.75,10,0,0,0,0,0
2025-08-08,Dynamics 365,Copilot Chat,Europe,Engineering,PM,95,0.94,2,0,0,0,0,0
2025-08-08,Dynamics 365,Copilot Chat,Asia,Support,Director,95,0.83,6,0,0,0,0,0
2025-08-08,Dynamics 365,Copilot Chat,LATAM,Support,GPM,79,0.6,5,0,0,1,0,0
2025-08-08,Dynamics 365,Auto Insights,North America,Sales,GPM,99,0.84,8,0,0,0,0,0
2025-08-08,Dynamics 365,Auto Insights,Europe,PM,PM,101,0.9,8,0,0,1,0,0
2025-08-08,Dynamics 365,Auto Insights,Asia,Engineering,GPM,102,0.46,6,0,0,0,0,0
2025-08-08,Dynamics 365,Auto Insights,LATAM,Sales,Director,102,0.74,7,0,0,0,0,0
2025-08-08,Dynamics 365,Predictive Alerts,North America,PM,GPM,94,0.74,4,0,0,1,0,0
2025-08-08,Dynamics 365,Predictive Alerts,Europe,Sales,CVP,96,0.69,3,0,0,0,0,0
2025-08-08,Dynamics 365,Predictive Alerts,Asia,PM,PM,88,0.5,6,0,0,0,0,0
2025-08-08,Dynamics 365,Predictive Alerts,LATAM,Engineering,GPM,101,0.9,4,0,0,0,0,0
2025-08-08,Dynamics 365,Workflow Automation,North America,Engineering,CVP,107,0.99,8,0,0,0,0,0
2025-08-08,Dynamics 365,Workflow Automation,Europe,Support,CVP,109,0.64,4,0,0,0,0,0
2025-08-08,Dynamics 365,Workflow Automation,Asia,Support,GPM,89,0.5,6,0,0,0,0,0
2025-08-08,Dynamics 365,Workflow Automation,LATAM,PM,Director,97,0.58,4,0,0,1,0,0
2025-08-07,Azure AI,Copilot Chat,North America,Engineering,GPM,73,0.7,9,0,0,0,0,0
2025-08-07,Azure AI,Copilot Chat,Europe,Support,PM,120,0.42,9,0,0,0,0,0
2025-08-07,Azure AI,Copilot Chat,Asia,Support,GPM,95,0.49,2,1,0,1,0,0
2025-08-07,Azure AI,Copilot Chat,LATAM,PM,CVP,79,0.73,6,0,0,0,0,0
2025-08-07,Azure AI,Auto Insights,North America,Support,PM,98,1.0,3,0,0,0,0,0
2025-08-07,Azure AI,Auto Insights,Europe,PM,CVP,122,0.8,5,0,0,0,0,0
2025-08-07,Azure AI,Auto Insights,Asia,Sales,PM,92,0.47,4,1,0,0,0,0
2025-08-07,Azure AI,Auto Insights,LATAM,PM,CVP,98,0.78,6,0,0,0,0,0
2025-08-07,Azure AI,Predictive Alerts,North America,Engineering,PM,102,0.72,6,0,0,0,0,0
2025-08-07,Azure AI,Predictive Alerts,Europe,Support,Director,98,0.78,6,0,0,0,0,0
2025-08-07,Azure AI,Predictive Alerts,Asia,PM,CVP,97,0.8,7,0,0,0,0,0
2025-08-07,Azure AI,Predictive Alerts,LATAM,Sales,Director,108,0.53,3,0,0,0,0,0
2025-08-07,Azure AI,Workflow Automation,North America,PM,CVP,99,0.52,5,0,0,0,0,0
2025-08-07,Azure AI,Workflow Automation,Europe,Engineering,PM,101,0.86,3,0,0,0,0,0
2025-08-07,Azure AI,Workflow Automation,Asia,Engineering,PM,70,0.38,3,0,0,0,0,0
2025-08-07,Azure AI,Workflow Automation,LATAM,Support,GPM,106,0.52,5,0,0,0,0,0
2025-08-07,Power Platform,Copilot Chat,North America,Engineering,PM,104,0.73,4,0,0,0,0,0
2025-08-07,Power Platform,Copilot Chat,Europe,Sales,Director,102,0.91,6,0,0,0,0,0
2025-08-07,Power Platform,Copilot Chat,Asia,Sales,CVP,104,0.94,3,0,0,1,0,0
2025-08-07,Power Platform,Copilot Chat,LATAM,Sales,PM,79,0.79,2,0,0,1,0,0
2025-08-07,Power Platform,Auto Insights,North America,PM,Director,95,0.97,1,0,0,0,0,0
2025-08-07,Power Platform,Auto Insights,Europe,Engineering,Director,115,0.73,5,0,0,0,0,0
2025-08-07,Power Platform,Auto Insights,Asia,Engineering,GPM,112,1.08,6,0,0,0,0,0
2025-08-07,Power Platform,Auto Insights,LATAM,PM,Director,110,0.71,3,0,0,0,0,0
2025-08-07,Power Platform,Predictive Alerts,North America,Sales,PM,97,0.72,6,0,0,0,0,0
2025-08-07,Power Platform,Predictive Alerts,Europe,Support,CVP,102,0.71,2,1,0,0,0,0
2025-08-07,Power Platform,Predictive Alerts,Asia,PM,PM,98,1.24,5,0,0,0,0,0
2025-08-07,Power Platform,Predictive Alerts,LATAM,PM,PM,100,0.58,4,0,0,0,0,0
2025-08-07,Power Platform,Workflow Automation,North America,Sales,PM,96,0.69,4,0,0,0,0,0
2025-08-07,Power Platform,Workflow Automation,Europe,Sales,PM,88,0.65,6,0,0,1,0,0
2025-08-07,Power Platform,Workflow Automation,Asia,Support,GPM,108,1.08,2,0,0,0,0,0
2025-08-07,Power Platform,Workflow Automation,LATAM,Engineering,PM,114,0.45,6,0,0,0,0,0
2025-08-07,Dynamics 365,Copilot Chat,North America,PM,PM,105,1.12,2,0,0,0,0,0
2025-08-07,Dynamics 365,Copilot Chat,Europe,PM,CVP,99,0.65,7,0,0,0,0,0
2025-08-07,Dynamics 365,Copilot Chat,Asia,Support,Director,103,0.86,1,0,0,0,0,0
2025-08-07,Dynamics 365,Copilot Chat,LATAM,PM,Director,78,0.82,11,0,0,0,0,0
2025-08-07,Dynamics 365,Auto Insights,North America,PM,Director,109,0.79,7,0,0,0,0,0
2025-08-07,Dynamics 365,Auto Insights,Europe,Engineering,PM,101,0.94,7,0,0,0,0,0
2025-08-07,Dynamics 365,Auto Insights,Asia,Support,CVP,104,0.35,3,0,0,0,0,0
2025-08-07,Dynamics 365,Auto Insights,LATAM,Support,PM,103,0.54,5,0,0,0,0,0
2025-08-07,Dynamics 365,Predictive Alerts,North America,Support,PM,101,0.8,9,0,0,0,0,0
2025-08-07,Dynamics 365,Predictive Alerts,Europe,Sales,CVP,80,0.81,4,0,0,0,0,0
2025-08-07,Dynamics 365,Predictive Alerts,Asia,Support,PM,70,1.14,4,0,0,0,0,0
2025-08-07,Dynamics 365,Predictive Alerts,LATAM,Sales,GPM,112,0.94,8,0,0,0,0,0
2025-08-07,Dynamics 365,Workflow Automation,North America,Support,GPM,93,0.48,5,0,0,1,0,0
2025-08-07,Dynamics 365,Workflow Automation,Europe,Support,PM,101,0.52,3,0,0,0,0,0
2025-08-07,Dynamics 365,Workflow Automation,Asia,Engineering,GPM,103,0.78,5,0,0,0,0,0
2025-08-07,Dynamics 365,Workflow Automation,LATAM,Engineering,PM,81,0.69,5,0,0,0,0,0
2025-08-06,Azure AI,Copilot Chat,North America,Engineering,GPM,90,0.11,7,0,0,0,0,0
2025-08-06,Azure AI,Copilot Chat,Europe,Engineering,CVP,104,0.56,1,0,0,0,0,0
2025-08-06,Azure AI,Copilot Chat,Asia,Support,CVP,93,1.05,2,0,0,0,0,0
2025-08-06,Azure AI,Copilot Chat,LATAM,PM,GPM,120,0.72,7,0,0,1,0,0
2025-08-06,Azure AI,Auto Insights,North America,Engineering,CVP,103,0.87,7,0,0,0,0,0
2025-08-06,Azure AI,Auto Insights,Europe,PM,Director,104,0.95,7,0,0,0,0,0
2025-08-06,Azure AI,Auto Insights,Asia,PM,CVP,81,0.52,5,0,0,0,0,0
2025-08-06,Azure AI,Auto Insights,LATAM,Support,Director,98,0.72,8,0,0,0,0,0
2025-08-06,Azure AI,Predictive Alerts,North America,Engineering,Director,84,0.52,2,0,0,0,0,0
2025-08-06,Azure AI,Predictive Alerts,Europe,Engineering,PM,110,0.9,7,0,0,0,0,0
2025-08-06,Azure AI,Predictive Alerts,Asia,PM,GPM,100,0.84,5,0,0,0,0,0
2025-08-06,Azure AI,Predictive Alerts,LATAM,Engineering,CVP,83,0.52,6,0,0,0,0,0
2025-08-06,Azure AI,Workflow Automation,North America,Engineering,CVP,112,1.12,3,0,0,1,0,0
2025-08-06,Azure AI,Workflow Automation,Europe,Support,Director,99,0.9,6,1,0,0,0,0
2025-08-06,Azure AI,Workflow Automation,Asia,Support,PM,127,0.53,4,0,0,0,0,0
2025-08-06,Azure AI,Workflow Automation,LATAM,Sales,PM,107,0.85,6,0,0,0,0,0
2025-08-06,Power Platform,Copilot Chat,North America,Support,GPM,91,0.79,4,0,0,0,0,0
2025-08-06,Power Platform,Copilot Chat,Europe,Support,Director,103,0.6,13,0,0,0,0,1
2025-08-06,Power Platform,Copilot Chat,Asia,PM,CVP,103,0.9,12,0,0,0,0,1
2025-08-06,Power Platform,Copilot Chat,LATAM,Support,CVP,90,0.6,8,0,0,0,0,0
